"id_cliente","provincia","edad","antiguedad_meses","canal_adquisicion","tipo_poliza","prima_mensual_usd","siniestros_reclamados","score_satisfaccion","churn","Total_Primas_Provincia","Porcentaje_Aporte_Cliente","Ranking_Costo_Provincia","en_riesgo_critico","cartera_vencida_usd","rango_edad"
"EC-10946","Pichincha",30,52,"Asesor Directo","Corporativo Empresarial",165.61,0,3,"No",59669.67,0.27754468895169,55,0,0,"18-30 Jóvenes"
"EC-10947","Pichincha",31,13,"Banca Seguros","Individual Premium",165.71,0,3,"No",59669.67,0.277712278281412,52,0,0,"31-55 Adultos"
"EC-10948","Pichincha",66,35,"Banca Seguros","Familiar Estándar",58.02,0,3,"Si",59669.67,0.0972353291043842,456,0,0,"56+ Adultos Mayores"
"EC-10949","Guayas",50,10,"Broker Digital","Familiar Estándar",21.61,0,4,"No",53241.88,0.0405883488712269,501,0,0,"31-55 Adultos"
"EC-10950","Azuay",64,25,"Banca Seguros","Corporativo Empresarial",45.11,0,5,"No",16510.84,0.273214445782286,134,0,0,"56+ Adultos Mayores"
"EC-10951","Pichincha",65,10,"Asesor Directo","Corporativo Empresarial",50.48,0,5,"No",59669.67,0.084599093643387,479,0,0,"56+ Adultos Mayores"
"EC-10952","Guayas",30,44,"Banca Seguros","Familiar Estándar",97.88,0,3,"No",53241.88,0.183840240051629,263,0,0,"18-30 Jóvenes"
"EC-10953","Pichincha",63,37,"Asesor Directo","Corporativo Empresarial",97.49,0,3,"Si",59669.67,0.16338283754544,301,0,0,"56+ Adultos Mayores"
"EC-10954","Manabí",30,39,"Asesor Directo","Individual Premium",69.26,1,2,"Si",11778.96,0.587997582129492,87,0,0,"18-30 Jóvenes"
"EC-10955","Pichincha",66,34,"Banca Seguros","Familiar Estándar",110.42,2,3,"Si",59669.67,0.185052137878423,260,0,0,"56+ Adultos Mayores"
"EC-10956","Pichincha",44,45,"Banca Seguros","Individual Premium",18.08,0,4,"No",59669.67,0.0303001508136378,585,0,0,"31-55 Adultos"
"EC-10957","Tungurahua",26,4,"Banca Seguros","Individual Premium",31.5,1,5,"Si",6921.02,0.455135225732623,62,0,0,"18-30 Jóvenes"
"EC-10958","Pichincha",54,53,"Asesor Directo","Familiar Estándar",48.58,1,5,"No",59669.67,0.0814148963786795,486,0,0,"31-55 Adultos"
"EC-10959","Pichincha",50,53,"Banca Seguros","Familiar Estándar",116.98,0,5,"No",59669.67,0.19604599790815,238,0,0,"31-55 Adultos"
"EC-10960","Guayas",35,8,"Asesor Directo","Individual Premium",36.36,0,1,"Si",53241.88,0.068292103885137,453,0,0,"31-55 Adultos"
"EC-10961","Guayas",54,44,"Banca Seguros","Individual Premium",67.69,0,4,"No",53241.88,0.127136757755361,358,0,0,"31-55 Adultos"
"EC-10962","Manabí",35,30,"Broker Digital","Individual Premium",32.44,0,1,"Si",11778.96,0.275406317705468,107,0,0,"31-55 Adultos"
"EC-10963","Pichincha",39,10,"Asesor Directo","Familiar Estándar",56.55,0,3,"Si",59669.67,0.0947717659574789,460,0,0,"31-55 Adultos"
"EC-10964","Guayas",48,50,"Broker Digital","Familiar Estándar",17.59,0,4,"No",53241.88,0.0330379017420121,518,0,0,"31-55 Adultos"
"EC-10965","Manabí",55,29,"Broker Digital","Corporativo Empresarial",23.49,1,2,"Si",11778.96,0.199423378634447,115,0,0,"31-55 Adultos"
"EC-10966","Pichincha",47,38,"Broker Digital","Familiar Estándar",93.66,0,2,"Si",59669.67,0.156964166217108,320,0,0,"31-55 Adultos"
"EC-10967","Pichincha",29,21,"Asesor Directo","Familiar Estándar",79.25,0,3,"Si",59669.67,0.132814543804248,362,0,0,"18-30 Jóvenes"
"EC-10968","Tungurahua",53,13,"Asesor Directo","Familiar Estándar",158.53,0,4,"Si",6921.02,2.29055832810771,13,0,0,"31-55 Adultos"
"EC-10969","Pichincha",29,37,"Banca Seguros","Familiar Estándar",81.11,0,1,"Si",59669.67,0.135931705337067,357,0,0,"18-30 Jóvenes"
"EC-10970","Tungurahua",29,18,"Banca Seguros","Individual Premium",22.62,0,4,"No",6921.02,0.326830438287998,66,0,0,"18-30 Jóvenes"
"EC-10971","Azuay",43,45,"Banca Seguros","Individual Premium",155.29,0,4,"No",16510.84,0.940533613068747,29,0,0,"31-55 Adultos"
"EC-10972","Azuay",28,52,"Broker Digital","Familiar Estándar",82.85,0,5,"No",16510.84,0.501791550278484,102,0,0,"18-30 Jóvenes"
"EC-10973","Manabí",33,11,"Banca Seguros","Corporativo Empresarial",18.41,0,4,"No",11778.96,0.156295632212012,118,0,0,"31-55 Adultos"
"EC-10974","Azuay",23,48,"Banca Seguros","Corporativo Empresarial",66.48,1,2,"Si",16510.84,0.402644565630822,118,0,0,"18-30 Jóvenes"
"EC-10975","Pichincha",28,24,"Banca Seguros","Familiar Estándar",175.87,0,4,"No",59669.67,0.294739354181111,18,0,0,"18-30 Jóvenes"
"EC-10976","Pichincha",64,17,"Broker Digital","Individual Premium",61.81,2,3,"No",59669.67,0.103586964700827,437,0,0,"56+ Adultos Mayores"
"EC-10977","Azuay",66,55,"Broker Digital","Individual Premium",72.91,1,1,"Si",16510.84,0.441588677499146,111,0,0,"56+ Adultos Mayores"
"EC-10978","Pichincha",42,28,"Banca Seguros","Individual Premium",116.85,0,2,"Si",59669.67,0.195828131779512,239,0,0,"31-55 Adultos"
"EC-10979","Pichincha",51,31,"Banca Seguros","Corporativo Empresarial",155.46,0,4,"No",59669.67,0.260534371984963,86,0,0,"31-55 Adultos"
"EC-10980","Tungurahua",36,51,"Banca Seguros","Corporativo Empresarial",173.47,0,3,"No",6921.02,2.50642246374089,5,0,0,"31-55 Adultos"
"EC-10981","Guayas",26,1,"Banca Seguros","Corporativo Empresarial",110.99,0,3,"Si",53241.88,0.208463713152128,219,0,0,"18-30 Jóvenes"
"EC-10982","Guayas",34,52,"Banca Seguros","Individual Premium",160.48,1,3,"Si",53241.88,0.301416854551342,75,0,0,"31-55 Adultos"
"EC-10983","Pichincha",58,57,"Banca Seguros","Corporativo Empresarial",144.92,0,4,"No",59669.67,0.242870456632323,120,0,0,"56+ Adultos Mayores"
"EC-10984","Pichincha",68,10,"Asesor Directo","Corporativo Empresarial",77.27,2,3,"Si",59669.67,0.129496275075763,370,0,0,"56+ Adultos Mayores"
"EC-10985","Pichincha",22,28,"Banca Seguros","Individual Premium",118.98,0,3,"Si",59669.67,0.199397784502579,227,0,0,"18-30 Jóvenes"
"EC-10986","Manabí",44,17,"Asesor Directo","Individual Premium",157.94,2,3,"Si",11778.96,1.34086540747231,12,0,0,"31-55 Adultos"
"EC-10987","Guayas",36,59,"Banca Seguros","Individual Premium",66.53,1,4,"Si",53241.88,0.124958021767826,362,0,0,"31-55 Adultos"
"EC-10988","Pichincha",40,1,"Asesor Directo","Corporativo Empresarial",179.28,0,3,"Si",59669.67,0.300454150324612,2,0,0,"31-55 Adultos"
"EC-10989","Pichincha",59,26,"Broker Digital","Familiar Estándar",61.3,0,4,"No",59669.67,0.102732259119248,438,0,0,"56+ Adultos Mayores"
"EC-10990","Pichincha",33,3,"Asesor Directo","Familiar Estándar",141.34,0,3,"Si",59669.67,0.236870758628295,133,0,0,"31-55 Adultos"
"EC-10991","Guayas",42,24,"Banca Seguros","Familiar Estándar",30.24,0,4,"No",53241.88,0.056797393330213,475,0,0,"31-55 Adultos"
"EC-10992","Guayas",57,15,"Broker Digital","Familiar Estándar",50.57,1,5,"No",53241.88,0.0949816197324362,416,0,0,"56+ Adultos Mayores"
"EC-10993","Pichincha",55,54,"Banca Seguros","Corporativo Empresarial",124.23,0,3,"Si",59669.67,0.208196224312955,199,0,0,"31-55 Adultos"
"EC-10994","Pichincha",36,27,"Banca Seguros","Familiar Estándar",140.28,1,3,"No",59669.67,0.235094311733247,138,0,0,"31-55 Adultos"
"EC-10995","Pichincha",18,46,"Banca Seguros","Individual Premium",29.7,0,2,"No",59669.67,0.0497740309272701,541,0,0,"18-30 Jóvenes"
"EC-10996","Pichincha",64,46,"Broker Digital","Individual Premium",101.08,0,4,"No",59669.67,0.16939929448244,288,0,0,"56+ Adultos Mayores"
"EC-10997","Guayas",70,31,"Broker Digital","Corporativo Empresarial",89.54,0,5,"No",53241.88,0.168175879589526,296,0,0,"56+ Adultos Mayores"
"EC-10998","Pichincha",57,16,"Banca Seguros","Individual Premium",75.29,0,4,"No",59669.67,0.126178006347278,380,0,0,"56+ Adultos Mayores"
"EC-10999","Pichincha",53,20,"Banca Seguros","Corporativo Empresarial",59.24,0,3,"No",59669.67,0.0992799189269859,451,0,0,"31-55 Adultos"
"EC-11000","Manabí",57,51,"Banca Seguros","Corporativo Empresarial",122.18,1,4,"No",11778.96,1.03727323974273,43,0,0,"56+ Adultos Mayores"
"EC-11001","Guayas",39,54,"Asesor Directo","Individual Premium",105.72,0,5,"No",53241.88,0.198565490174276,240,0,0,"31-55 Adultos"
"EC-11002","Guayas",60,35,"Banca Seguros","Individual Premium",15.75,1,4,"Si",53241.88,0.0295819756928193,525,0,0,"56+ Adultos Mayores"
"EC-11003","Guayas",62,14,"Asesor Directo","Individual Premium",158.74,3,3,"Si",53241.88,0.29814875057004,78,0,0,"56+ Adultos Mayores"
"EC-11004","Pichincha",30,38,"Asesor Directo","Individual Premium",167.59,0,2,"Si",59669.67,0.280862957680175,40,0,0,"18-30 Jóvenes"
"EC-11005","Tungurahua",42,18,"Banca Seguros","Familiar Estándar",22.43,1,1,"Si",6921.02,0.324085178196277,67,0,0,"31-55 Adultos"
"EC-11006","Manabí",55,59,"Banca Seguros","Individual Premium",133.45,4,4,"Si",11778.96,1.13295231497518,34,0,0,"31-55 Adultos"
"EC-11007","Guayas",18,57,"Banca Seguros","Individual Premium",114.32,0,2,"Si",53241.88,0.214718188012895,210,0,0,"18-30 Jóvenes"
"EC-11008","Guayas",61,52,"Banca Seguros","Individual Premium",119.13,0,4,"No",53241.88,0.223752429478448,191,0,0,"56+ Adultos Mayores"
"EC-11009","Pichincha",24,27,"Broker Digital","Familiar Estándar",69.2,0,5,"No",59669.67,0.115971816167242,404,0,0,"18-30 Jóvenes"
"EC-11010","Guayas",57,60,"Banca Seguros","Familiar Estándar",156.49,2,2,"Si",53241.88,0.293922754042494,84,1,156.49,"56+ Adultos Mayores"
"EC-11011","Azuay",24,27,"Banca Seguros","Familiar Estándar",124.43,0,5,"No",16510.84,0.753626102608953,63,0,0,"18-30 Jóvenes"
"EC-11012","Guayas",44,49,"Banca Seguros","Individual Premium",51.13,0,3,"No",53241.88,0.0960334233126253,414,0,0,"31-55 Adultos"
"EC-11013","Guayas",41,30,"Asesor Directo","Individual Premium",37.91,0,4,"Si",53241.88,0.0712033459374462,448,0,0,"31-55 Adultos"
"EC-11014","Pichincha",29,2,"Broker Digital","Individual Premium",51.04,1,5,"No",59669.67,0.0855375938898271,475,0,0,"18-30 Jóvenes"
"EC-11015","Guayas",31,51,"Banca Seguros","Familiar Estándar",28.2,1,4,"No",53241.88,0.0529658231452383,484,0,0,"31-55 Adultos"
"EC-11016","Guayas",66,34,"Asesor Directo","Individual Premium",57.97,1,4,"No",53241.88,0.108880452756364,392,0,0,"56+ Adultos Mayores"
"EC-11017","Azuay",57,18,"Asesor Directo","Individual Premium",116.59,0,5,"No",16510.84,0.706142146613982,69,0,0,"56+ Adultos Mayores"
"EC-11018","Azuay",35,6,"Broker Digital","Individual Premium",87.49,3,1,"Si",16510.84,0.529894299744895,97,1,87.49,"31-55 Adultos"
"EC-11019","Pichincha",70,50,"Broker Digital","Individual Premium",113.75,0,2,"No",59669.67,0.190632862558147,249,0,0,"56+ Adultos Mayores"
"EC-11020","Guayas",42,31,"Asesor Directo","Individual Premium",55.46,0,5,"No",53241.88,0.104166118852302,399,0,0,"31-55 Adultos"
"EC-11021","Pichincha",52,37,"Broker Digital","Individual Premium",131.97,0,5,"No",59669.67,0.221167638433395,175,0,0,"31-55 Adultos"
"EC-11022","Manabí",60,38,"Banca Seguros","Familiar Estándar",145.27,1,4,"Si",11778.96,1.2333007328321,21,0,0,"56+ Adultos Mayores"
"EC-11023","Guayas",32,6,"Banca Seguros","Individual Premium",37.36,0,2,"No",53241.88,0.0701703245640462,450,0,0,"31-55 Adultos"
"EC-11024","Pichincha",60,58,"Asesor Directo","Corporativo Empresarial",115.47,1,4,"No",59669.67,0.193515399029356,244,0,0,"56+ Adultos Mayores"
"EC-11025","Guayas",44,15,"Asesor Directo","Familiar Estándar",19.84,0,4,"No",53241.88,0.0372638982695577,509,0,0,"31-55 Adultos"
"EC-11026","Pichincha",38,8,"Asesor Directo","Familiar Estándar",93.78,0,2,"No",59669.67,0.157165273412774,319,0,0,"31-55 Adultos"
"EC-11027","Guayas",56,53,"Banca Seguros","Familiar Estándar",169.32,0,5,"No",53241.88,0.318020325352899,42,0,0,"56+ Adultos Mayores"
"EC-11028","Manabí",29,12,"Banca Seguros","Familiar Estándar",79.51,3,3,"No",11778.96,0.675017149222003,76,0,0,"18-30 Jóvenes"
"EC-11029","Guayas",44,59,"Banca Seguros","Corporativo Empresarial",82.01,0,1,"Si",53241.88,0.15403287787734,320,0,0,"31-55 Adultos"
"EC-11030","Pichincha",33,13,"Banca Seguros","Individual Premium",62.9,0,4,"Si",59669.67,0.105413688394791,434,0,0,"31-55 Adultos"
"EC-11031","Guayas",65,5,"Banca Seguros","Individual Premium",96,0,2,"No",53241.88,0.180309185175279,274,0,0,"56+ Adultos Mayores"
"EC-11032","Pichincha",28,41,"Banca Seguros","Familiar Estándar",71.3,0,4,"No",59669.67,0.119491192091392,400,0,0,"18-30 Jóvenes"
"EC-11033","Pichincha",42,41,"Asesor Directo","Individual Premium",95.95,0,4,"Si",59669.67,0.160801961867729,307,0,0,"31-55 Adultos"
"EC-11034","Guayas",56,51,"Banca Seguros","Individual Premium",149.65,1,2,"Si",53241.88,0.281075724598756,108,0,0,"56+ Adultos Mayores"
"EC-11035","Azuay",69,29,"Asesor Directo","Familiar Estándar",67.82,1,5,"Si",16510.84,0.410760445864656,116,0,0,"56+ Adultos Mayores"
"EC-11036","Pichincha",48,52,"Banca Seguros","Corporativo Empresarial",88.55,1,4,"No",59669.67,0.148400351468342,333,0,0,"31-55 Adultos"
"EC-11037","Guayas",29,2,"Broker Digital","Familiar Estándar",26.12,0,1,"Si",53241.88,0.0490591241331073,489,0,0,"18-30 Jóvenes"
"EC-11038","Pichincha",24,27,"Banca Seguros","Individual Premium",95.7,0,4,"Si",59669.67,0.160382988543426,308,0,0,"18-30 Jóvenes"
"EC-11039","Guayas",41,8,"Banca Seguros","Familiar Estándar",105.1,0,2,"No",53241.88,0.197400993353353,243,0,0,"31-55 Adultos"
"EC-11040","Pichincha",44,50,"Banca Seguros","Familiar Estándar",61.01,0,2,"No",59669.67,0.102246250063055,439,0,0,"31-55 Adultos"
"EC-11041","Pichincha",37,26,"Broker Digital","Individual Premium",50.96,1,1,"Si",59669.67,0.08540352242605,476,0,0,"31-55 Adultos"
"EC-11042","Azuay",54,59,"Banca Seguros","Individual Premium",24.15,0,4,"No",16510.84,0.146267543020222,156,0,0,"31-55 Adultos"
"EC-11043","Pichincha",35,32,"Banca Seguros","Corporativo Empresarial",64.73,0,5,"No",59669.67,0.108480573128693,424,0,0,"31-55 Adultos"
"EC-11044","Pichincha",53,10,"Asesor Directo","Familiar Estándar",62.75,0,4,"No",59669.67,0.105162304400209,435,0,0,"31-55 Adultos"
"EC-11045","Guayas",57,23,"Broker Digital","Corporativo Empresarial",168.39,0,4,"No",53241.88,0.316273580121513,46,0,0,"56+ Adultos Mayores"
"EC-11046","Guayas",57,28,"Asesor Directo","Individual Premium",150.28,0,4,"No",53241.88,0.282259003626468,107,0,0,"56+ Adultos Mayores"
"EC-11047","Pichincha",60,23,"Asesor Directo","Individual Premium",101.95,0,3,"No",59669.67,0.170857321651016,286,0,0,"56+ Adultos Mayores"
"EC-11048","Pichincha",70,55,"Banca Seguros","Individual Premium",96.41,1,1,"No",59669.67,0.161572872784448,306,0,0,"56+ Adultos Mayores"
"EC-11049","Azuay",69,57,"Asesor Directo","Familiar Estándar",30.05,3,2,"Si",16510.84,0.182001642557253,150,1,30.05,"56+ Adultos Mayores"
"EC-11050","Guayas",57,19,"Banca Seguros","Corporativo Empresarial",54.67,1,1,"Si",53241.88,0.102682324515964,403,0,0,"56+ Adultos Mayores"
"EC-11051","Azuay",41,6,"Asesor Directo","Corporativo Empresarial",48.37,0,4,"No",16510.84,0.292959049933256,131,0,0,"31-55 Adultos"
"EC-11052","Pichincha",27,35,"Banca Seguros","Corporativo Empresarial",126.59,0,1,"Si",59669.67,0.212151332494381,193,0,0,"18-30 Jóvenes"
"EC-11053","Pichincha",46,49,"Broker Digital","Familiar Estándar",74.16,1,4,"No",59669.67,0.124284246921426,389,0,0,"31-55 Adultos"
"EC-11054","Guayas",40,51,"Asesor Directo","Individual Premium",24.39,0,4,"No",53241.88,0.0458098023585944,497,0,0,"31-55 Adultos"
"EC-11055","Pichincha",50,54,"Banca Seguros","Familiar Estándar",174.82,0,3,"No",59669.67,0.292979666219036,24,0,0,"31-55 Adultos"
"EC-11056","Pichincha",66,38,"Asesor Directo","Familiar Estándar",39.51,0,4,"No",59669.67,0.0662145441729441,513,0,0,"56+ Adultos Mayores"
"EC-11057","Pichincha",40,22,"Asesor Directo","Familiar Estándar",118.48,1,4,"No",59669.67,0.198559837853972,230,0,0,"31-55 Adultos"
"EC-11058","Tungurahua",53,20,"Asesor Directo","Corporativo Empresarial",98.23,0,4,"Si",6921.02,1.41929946741954,35,0,0,"31-55 Adultos"
"EC-11059","Tungurahua",55,32,"Banca Seguros","Familiar Estándar",103.55,1,4,"No",6921.02,1.49616674998772,30,0,0,"31-55 Adultos"
"EC-11060","Guayas",36,28,"Asesor Directo","Individual Premium",42.15,1,3,"Si",53241.88,0.0791670016160211,437,0,0,"31-55 Adultos"
"EC-11061","Guayas",33,4,"Banca Seguros","Familiar Estándar",100.58,0,3,"No",53241.88,0.188911435884683,254,0,0,"31-55 Adultos"
"EC-11062","Pichincha",56,31,"Banca Seguros","Familiar Estándar",134.61,1,3,"Si",59669.67,0.225591996738041,163,0,0,"56+ Adultos Mayores"
"EC-11063","Guayas",52,52,"Asesor Directo","Corporativo Empresarial",91.52,0,2,"No",53241.88,0.171894756533766,290,0,0,"31-55 Adultos"
"EC-11064","Manabí",30,31,"Banca Seguros","Familiar Estándar",28.58,0,1,"No",11778.96,0.242636022195508,110,0,0,"18-30 Jóvenes"
"EC-11065","Pichincha",28,31,"Asesor Directo","Individual Premium",54.36,1,3,"Si",59669.67,0.0911015596365792,465,0,0,"18-30 Jóvenes"
"EC-11066","Guayas",50,10,"Broker Digital","Corporativo Empresarial",166.01,0,3,"No",53241.88,0.31180341490571,55,0,0,"31-55 Adultos"
"EC-11067","Pichincha",33,34,"Banca Seguros","Individual Premium",76.67,0,2,"Si",59669.67,0.128490739097434,374,0,0,"31-55 Adultos"
"EC-11068","Guayas",41,14,"Asesor Directo","Familiar Estándar",138.13,0,2,"No",53241.88,0.259438622377722,143,0,0,"31-55 Adultos"
"EC-11069","Pichincha",20,31,"Banca Seguros","Corporativo Empresarial",142.32,0,3,"Si",59669.67,0.238513134059565,128,0,0,"18-30 Jóvenes"
"EC-11070","Manabí",39,28,"Asesor Directo","Familiar Estándar",26.99,3,4,"Si",11778.96,0.22913737715384,113,0,0,"31-55 Adultos"
"EC-11071","Azuay",54,42,"Asesor Directo","Corporativo Empresarial",56.09,1,3,"Si",16510.84,0.339716210683406,126,0,0,"31-55 Adultos"
"EC-11072","Guayas",33,33,"Broker Digital","Individual Premium",170.39,0,2,"Si",53241.88,0.320030021479332,33,0,0,"31-55 Adultos"
"EC-11073","Manabí",63,50,"Broker Digital","Individual Premium",20.14,0,5,"No",11778.96,0.170982837194455,117,0,0,"56+ Adultos Mayores"
"EC-11074","Tungurahua",40,5,"Asesor Directo","Familiar Estándar",102.7,1,3,"Si",6921.02,1.4838853232616,32,0,0,"31-55 Adultos"
"EC-11075","Guayas",44,54,"Banca Seguros","Familiar Estándar",169.65,3,1,"Si",53241.88,0.318640138176939,38,1,169.65,"31-55 Adultos"
"EC-11076","Pichincha",33,57,"Broker Digital","Corporativo Empresarial",166.84,2,4,"Si",59669.67,0.279606037707264,46,0,0,"31-55 Adultos"
"EC-11077","Guayas",41,15,"Asesor Directo","Corporativo Empresarial",97.78,2,4,"Si",53241.88,0.183652417983738,264,0,0,"31-55 Adultos"
"EC-11078","Guayas",61,38,"Asesor Directo","Individual Premium",123.93,0,4,"No",53241.88,0.232767888737212,177,0,0,"56+ Adultos Mayores"
"EC-11079","Guayas",19,43,"Banca Seguros","Corporativo Empresarial",145.88,0,4,"Si",53241.88,0.273994832639268,125,0,0,"18-30 Jóvenes"
"EC-11080","Guayas",34,14,"Asesor Directo","Individual Premium",97.45,0,4,"No",53241.88,0.183032605159698,266,0,0,"31-55 Adultos"
"EC-11081","Manabí",33,12,"Broker Digital","Familiar Estándar",73.02,0,5,"No",11778.96,0.619918906253184,81,0,0,"31-55 Adultos"
"EC-11082","Azuay",22,16,"Asesor Directo","Familiar Estándar",36.9,0,3,"No",16510.84,0.223489537782451,143,0,0,"18-30 Jóvenes"
"EC-11083","Pichincha",26,58,"Broker Digital","Familiar Estándar",160.15,1,4,"Si",59669.67,0.268394311548899,74,0,0,"18-30 Jóvenes"
"EC-11084","Azuay",59,11,"Asesor Directo","Individual Premium",15.52,0,4,"Si",16510.84,0.0939988516635132,164,0,0,"56+ Adultos Mayores"
"EC-11085","Azuay",48,57,"Banca Seguros","Familiar Estándar",127.47,1,3,"Si",16510.84,0.772038248811084,59,0,0,"31-55 Adultos"
"EC-11086","Guayas",42,42,"Banca Seguros","Familiar Estándar",139.38,0,4,"No",53241.88,0.261786398226359,138,0,0,"31-55 Adultos"
"EC-11087","Guayas",61,42,"Broker Digital","Corporativo Empresarial",162.82,0,3,"No",53241.88,0.305811890939989,69,0,0,"56+ Adultos Mayores"
"EC-11088","Pichincha",19,9,"Banca Seguros","Corporativo Empresarial",128.62,1,4,"No",59669.67,0.215553395887727,183,0,0,"18-30 Jóvenes"
"EC-11089","Azuay",42,50,"Banca Seguros","Corporativo Empresarial",156.9,2,5,"No",16510.84,0.950284782603429,26,0,0,"31-55 Adultos"
"EC-11090","Pichincha",26,2,"Banca Seguros","Corporativo Empresarial",64.22,0,4,"Si",59669.67,0.107625867547114,426,0,0,"18-30 Jóvenes"
"EC-11091","Azuay",41,35,"Banca Seguros","Individual Premium",135.74,0,4,"Si",16510.84,0.82212655443333,51,0,0,"31-55 Adultos"
"EC-11092","Guayas",70,25,"Banca Seguros","Individual Premium",33.8,0,4,"No",53241.88,0.0634838589471296,461,0,0,"56+ Adultos Mayores"
"EC-11093","Guayas",53,25,"Banca Seguros","Familiar Estándar",16.24,0,5,"No",53241.88,0.0305023038254848,523,0,0,"31-55 Adultos"
"EC-11094","Pichincha",59,45,"Banca Seguros","Individual Premium",78.22,0,3,"Si",59669.67,0.131088373708117,365,0,0,"56+ Adultos Mayores"
"EC-11095","Pichincha",60,54,"Banca Seguros","Familiar Estándar",58.81,0,1,"Si",59669.67,0.0985592848091836,453,0,0,"56+ Adultos Mayores"
"EC-11096","Guayas",69,49,"Asesor Directo","Corporativo Empresarial",77.14,0,4,"No",53241.88,0.144885943171053,333,0,0,"56+ Adultos Mayores"
"EC-11097","Pichincha",22,30,"Banca Seguros","Individual Premium",23.53,0,3,"Si",59669.67,0.0394337692834567,561,0,0,"18-30 Jóvenes"
"EC-11098","Pichincha",27,36,"Banca Seguros","Familiar Estándar",62.12,2,3,"Si",59669.67,0.104106491622964,436,0,0,"18-30 Jóvenes"
"EC-11099","Manabí",62,34,"Asesor Directo","Individual Premium",35.18,0,4,"No",11778.96,0.298668133689222,104,0,0,"56+ Adultos Mayores"
